osm_type,osm_id,osm_name,osm_name_normalised,osm_lat,osm_lon,osm_voltage,osm_substation,osm_operator,osm_ref,osm_location,osm_url
way,761264596,Dundonald East 33 kV Substation,dundonald east 33 kv substation,54.5961896,-5.7862764,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/761264596
way,764431088,Substation,substation,54.5183905,-5.8985268,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/764431088
way,778572669,33kV Substation,33kv substation,54.4091507,-6.455329,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/778572669
way,781119067,,,55.428342,-5.6134754,,minor_distribution,,,,https://www.openstreetmap.org/way/781119067
way,784799125,,,55.428891,-5.6070079,,minor_distribution,,,,https://www.openstreetmap.org/way/784799125
way,786198917,,,55.424825,-5.6051102,,minor_distribution,Scottish and Southern Electricity Networks,,,https://www.openstreetmap.org/way/786198917
way,786533567,,,55.4262523,-5.6048531,,minor_distribution,Scottish and Southern Electricity Networks,,,https://www.openstreetmap.org/way/786533567
way,787152068,,,55.4238045,-5.6092789,,distribution,Scottish and Southern Electricity Networks,,,https://www.openstreetmap.org/way/787152068
way,787873470,,,55.4288413,-5.598947,,minor_distribution,Scottish and Southern Electricity Networks,,,https://www.openstreetmap.org/way/787873470
way,793034691,Killyman Central 33 kV substation,killyman central 33 kv substation,54.4752345,-6.7357051,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/793034691
way,793069415,Glenconway 33 kV Substation,glenconway 33 kv substation,54.9800538,-7.0320843,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/793069415
way,793070073,Corby Knowe 33kV Substation,corby knowe 33kv substation,54.7788222,-6.1765459,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/793070073
way,794321858,Foyle Road 33 kV Substation,foyle road 33 kv substation,54.9915508,-7.3194033,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/794321858
way,804388712,Ballykinler Central 33 kV Substation,ballykinler central 33 kv substation,54.2511912,-5.7984225,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/804388712
way,804747042,Enniskillen Town Substation,enniskillen town substation,54.3478707,-7.6310481,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/804747042
way,807628908,Annsborough Central 33kV Substation,annsborough central 33kv substation,54.2669972,-5.9262744,33000,distribution,NIE Networks,10000605,,https://www.openstreetmap.org/way/807628908
way,807668322,Seaforde Central 33kV Substation,seaforde central 33kv substation,54.3061415,-5.8351582,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/807668322
way,807907523,Kircubbin East 33 kV Substation,kircubbin east 33 kv substation,54.4897328,-5.5091069,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/807907523
way,812921570,,,54.3482499,-6.4090235,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/812921570
way,814015280,,,54.4597803,-6.3592417,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/814015280
way,816965560,,,54.218468,-5.8890027,33000,distribution,NIE Networks,,outdoor,https://www.openstreetmap.org/way/816965560
way,835050440,,,54.5415853,-6.0102893,,,,,,https://www.openstreetmap.org/way/835050440
way,836865328,,,55.5531589,-5.3294524,,,,,,https://www.openstreetmap.org/way/836865328
way,839377414,,,54.5931246,-5.9509158,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/839377414
way,840897187,,,54.9106175,-5.0687346,33000,,,,,https://www.openstreetmap.org/way/840897187
way,840897188,,,54.8984777,-5.0131277,33000,,,,,https://www.openstreetmap.org/way/840897188
way,840897198,,,54.8646085,-5.0899926,33000,,,,,https://www.openstreetmap.org/way/840897198
way,864015879,Larne North 33kV Substation,larne north 33kv substation,54.8640253,-5.8190353,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/864015879
way,865630504,Warrenpoint 33kV Substation,warrenpoint 33kv substation,54.108789,-6.2518377,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/865630504
way,866306641,,,54.4359405,-6.4070457,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/866306641
way,871784938,Meenbog 110 kV Substation,meenbog 110 kv substation,54.7278274,-7.920459,110000,generation,EirGrid,,,https://www.openstreetmap.org/way/871784938
way,875231269,,,55.0193319,-7.3553287,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/875231269
way,878442796,Chapel Hill Substation,chapel hill substation,54.1631927,-6.3277877,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/878442796
way,878739060,,,54.1920267,-6.3312867,,,,,,https://www.openstreetmap.org/way/878739060
way,902278871,Monkstown 33 kV Substation,monkstown 33 kv substation,54.6853221,-5.9175538,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/902278871
way,917802178,Glen App Wind Farm Substation,glen app wind farm substation,55.0222619,-5.0056759,132000;33000,,,,,https://www.openstreetmap.org/way/917802178
way,922958664,,,54.3443418,-6.6364669,,distribution,NIE Networks,,,https://www.openstreetmap.org/way/922958664
way,935863462,,,55.4179427,-5.6415476,,minor_distribution,,,,https://www.openstreetmap.org/way/935863462
way,948273807,,,54.9050648,-5.0250961,,minor_distribution,,,,https://www.openstreetmap.org/way/948273807
way,954737442,,,54.9057241,-5.0325844,,minor_distribution,,,,https://www.openstreetmap.org/way/954737442
way,966807122,,,54.9049404,-5.0263707,,minor_distribution,,,,https://www.openstreetmap.org/way/966807122
way,967098587,,,54.903752,-5.0291588,,minor_distribution,,,,https://www.openstreetmap.org/way/967098587
way,968403371,,,54.9020824,-5.0239619,,minor_distribution,,,,https://www.openstreetmap.org/way/968403371
way,968576432,,,54.9021688,-5.0197402,,minor_distribution,,,,https://www.openstreetmap.org/way/968576432
way,981337162,Dunmore 33 kV Substation,dunmore 33 kv substation,55.0974373,-6.820462,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/981337162
way,999298996,,,54.7242248,-5.9180475,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/999298996
way,1000199067,,,54.5138483,-7.1054362,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1000199067
way,1000199078,,,54.5198636,-7.1130153,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1000199078
way,1000199079,,,54.5036113,-7.1040867,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1000199079
way,1000199080,,,54.4961277,-7.1010954,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1000199080
way,1001603724,Gort 110 kV Substation,gort 110 kv substation,54.4851717,-7.1171035,110000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1001603724
way,1001921828,Drumquin 110 kV Substation,drumquin 110 kv substation,54.575301,-7.4862623,110000,transmission,NIE Networks,,,https://www.openstreetmap.org/way/1001921828
way,1001921832,Cornavarrow 33kV Substation,cornavarrow 33kv substation,54.5852113,-7.4663499,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1001921832
way,1001929567,33kV Substation,33kv substation,54.9826464,-6.4279392,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1001929567
way,1001929568,_______ 33kV Substation,33kv substation,54.9717735,-6.4318553,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1001929568
way,1001931546,_______ 33kV Substation,33kv substation,54.6300842,-7.617971,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1001931546
way,1001934349,Thornog 33 kV Substation,thornog 33 kv substation,54.5891433,-7.6210612,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1001934349
way,1001935824,Dromore 110 kV Substation,dromore 110 kv substation,54.5291488,-7.3879666,110000,transmission,NIE Networks,,,https://www.openstreetmap.org/way/1001935824
way,1002137281,____ 33kV Substation,33kv substation,54.1943876,-7.6270516,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1002137281
way,1002147658,Brackagh Substation,brackagh substation,54.7521202,-6.8240853,11000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1002147658
way,1002148344,,,54.9152479,-7.3266463,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1002148344
way,1002149881,,,55.0818065,-6.8108294,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1002149881
way,1002150657,,,54.9398504,-6.1990142,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1002150657
way,1002150659,,,54.9345272,-6.2174227,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1002150659
way,1002427609,Dromore 33 kV Substation,dromore 33 kv substation,54.5212318,-7.4341063,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1002427609
way,1013911768,Ballycastle Central 33 kV Substation,ballycastle central 33 kv substation,55.1971109,-6.2789472,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1013911768
way,1017790773,Crockbaravally 33 kV Substation,crockbaravally 33 kv substation,54.5169248,-7.036835,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1017790773
way,1017857953,Maghera 33 kV Substation,maghera 33 kv substation,54.8493782,-6.6756534,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1017857953
way,1018245232,,,55.0404521,-7.247633,,transition,NIE Networks,,,https://www.openstreetmap.org/way/1018245232
way,1021538825,Craiggore 33 kV Substation,craiggore 33 kv substation,54.9932484,-6.7984908,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1021538825
way,1023072847,,,54.9867266,-7.3134429,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1023072847
way,1023821247,,,54.1880951,-6.3236628,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1023821247
way,1023925489,Drumahoe West 33 kV Substation,drumahoe west 33 kv substation,54.9773598,-7.2925551,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1023925489
way,1024911419,,,54.4315991,-6.4448155,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1024911419
way,1026534885,,,55.0252102,-7.3335744,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1026534885
way,1030577324,Aghagallon 33 kV Substation,aghagallon 33 kv substation,54.5025474,-6.341028,33000,industrial,NIE Networks,,,https://www.openstreetmap.org/way/1030577324
way,1030872097,Carrickblacker Central 33 kV Substation,carrickblacker central 33 kv substation,54.409927,-6.4160842,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1030872097
way,1034757805,Dromara Central Substation,dromara central substation,54.380852,-6.0069148,33000,distribution,NIE Networks,10375615,,https://www.openstreetmap.org/way/1034757805
way,1035225736,______ 33 kV Substation,33 kv substation,55.0311818,-7.2434708,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1035225736
way,1035765759,Ballymena East 33 kV Substation,ballymena east 33 kv substation,54.8734556,-6.2349214,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1035765759
way,1035765761,Ballymena North 33 kV Substation,ballymena north 33 kv substation,54.8812983,-6.232468,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1035765761
way,1037295507,Garvagh Main 110kV Substation,garvagh main 110kv substation,54.9498044,-6.7468392,110000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1037295507
way,1037300206,Roughfort Central 33 kV Substation,roughfort central 33 kv substation,54.687298,-6.0202539,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1037300206
way,1037301804,Maghaberry 33 kV Substation,maghaberry 33 kv substation,54.5123827,-6.1731165,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1037301804
way,1037302118,Ballygarvey Road 33 kV Substation,ballygarvey road 33 kv substation,54.8805326,-6.2532562,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1037302118
way,1037306429,Evishagaran 33 kV Substation,evishagaran 33 kv substation,54.9395665,-6.832372,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1037306429
way,1037462127,Tamnamore 110kV Substation,tamnamore 110kv substation,54.5120844,-6.6787482,110000,transmission,NIE Networks,,,https://www.openstreetmap.org/way/1037462127
way,1037914386,Glengormley 110kV Substation,glengormley 110kv substation,54.6762681,-5.9658131,110000,transmission,NIE Networks,,,https://www.openstreetmap.org/way/1037914386
way,1037914399,,,54.6732015,-5.9198742,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1037914399
way,1037941300,Central 110kV Substation,central 110kv substation,54.6048411,-5.9247406,110000,transmission,NIE Networks,,,https://www.openstreetmap.org/way/1037941300
way,1037971160,Newtownards 110 kV Substation,newtownards 110 kv substation,54.602727,-5.6775437,110000,transmission,NIE Networks,,,https://www.openstreetmap.org/way/1037971160
way,1039576815,Bentra Central 33 kV Substation,bentra central 33 kv substation,54.7572025,-5.7359495,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1039576815
way,1040021072,Cookstown South 33 kV Substation,cookstown south 33 kv substation,54.6249167,-6.7542746,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1040021072
way,1040152213,,,55.1340141,-7.3828449,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1040152213
way,1040536123,Ulster Chipboard,ulster chipboard,55.1095295,-6.6554724,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1040536123
way,1040550164,Ahoghill Central 33kV Substation,ahoghill central 33kv substation,54.8496455,-6.3458438,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1040550164
way,1040565206,Ardboe Central,ardboe central,54.6147922,-6.5385422,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1040565206
way,1040604535,Ballygowan Central 33 kV Substation,ballygowan central 33 kv substation,54.5052354,-5.7827645,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1040604535
way,1040626524,Ballyhenry 33 kV Substation,ballyhenry 33 kv substation,54.6934523,-5.9638349,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1040626524
way,1040638030,______ 33 kV Substation,33 kv substation,54.5947006,-5.9107384,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1040638030
way,1040663430,Ballynahinch North 33 kV Substation,ballynahinch north 33 kv substation,54.4058388,-5.9012116,33000,distribution,NIE Networks,10000624,,https://www.openstreetmap.org/way/1040663430
way,1040668029,Ballysillan 33kV Substation,ballysillan 33kv substation,54.6202039,-5.9633654,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1040668029
way,1040676567,Harryville 33 kV Substation,harryville 33 kv substation,54.8619397,-6.2773495,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1040676567
way,1040820158,Laurelhill 33 kV Substation,laurelhill 33 kv substation,54.4011228,-6.2570623,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1040820158
way,1040959948,33 kV Substation,33 kv substation,54.494763,-6.7407626,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1040959948
way,1041288632,Bangor West 33 kV Substation,bangor west 33 kv substation,54.6566483,-5.6891007,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041288632
way,1041288640,Bangor East 33 kV Substation,bangor east 33 kv substation,54.6552859,-5.6351392,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041288640
way,1041295795,Bangor Central 33 kV Substation,bangor central 33 kv substation,54.6619116,-5.6646985,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041295795
way,1041509552,Banbridge North 33 kV Substation,banbridge north 33 kv substation,54.3521894,-6.2792271,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041509552
way,1041521267,Ballinamallard West 33 kV Substation,ballinamallard west 33 kv substation,54.4314107,-7.6270713,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041521267
way,1041521503,Ballyfodrin Central 33 kV Substation,ballyfodrin central 33 kv substation,54.4382172,-6.4948591,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041521503
way,1041523185,Adria 33 kV Substation,adria 33 kv substation,54.8173279,-7.4669838,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041523185
way,1041524650,Carrickfergus North 33kV Substation,carrickfergus north 33kv substation,54.7363342,-5.8078661,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041524650
way,1041663182,Benburb Central 33 kV Substation,benburb central 33 kv substation,54.4037946,-6.7823823,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041663182
way,1041666999,Bishopscourt Central 33 kV Substation,bishopscourt central 33 kv substation,54.302796,-5.6095846,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041666999
way,1041667002,Downpatrick East 33 kV Substation,downpatrick east 33 kv substation,54.3226716,-5.6873301,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041667002
way,1041675579,Braniel 33 kV Substation,braniel 33 kv substation,54.5763278,-5.8681099,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041675579
way,1041686803,Buckna Central 33 kV Substation,buckna central 33 kv substation,54.904388,-6.0905359,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041686803
way,1041691207,Bessbrook South 33kV Substation,bessbrook south 33kv substation,54.1853003,-6.3927936,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041691207
way,1041691208,Bessbrook North 33kV Substation,bessbrook north 33kv substation,54.206016,-6.3669763,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041691208
way,1041805098,Cargos Hill 33 kV Substation,cargos hill 33 kv substation,54.6546541,-5.7253488,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041805098
way,1041805888,Carn Central 33 kV Substation,carn central 33 kv substation,54.4501251,-6.4097576,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041805888
way,1041810450,Carrickmore North 33 kV Substation,carrickmore north 33 kv substation,54.6116409,-7.0509293,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041810450
way,1041812008,Castlederg South 33 kV Substation,castlederg south 33 kv substation,54.7050966,-7.5913107,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041812008
way,1041814263,Caw 33 kV Substation,caw 33 kv substation,55.0047165,-7.2718402,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041814263
way,1041824957,City Hospital 33 kV Substation,city hospital 33 kv substation,54.5873883,-5.9386631,33000;11000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041824957
way,1041827699,Cloghmills Central 33 kV Substation,cloghmills central 33 kv substation,55.0026786,-6.3394971,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041827699
way,1041828742,Coagh West 33 kV Substation,coagh west 33 kv substation,54.6614223,-6.6869306,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041828742
way,1041842474,Sydenham 33kV Substation,sydenham 33kv substation,54.6080179,-5.8730584,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041842474
way,1041842571,Dundonald 33kV Substation,dundonald 33kv substation,54.5938376,-5.8116032,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041842571
way,1041842898,Ballymacarrett 33kV Substation,ballymacarrett 33kv substation,54.5965509,-5.8870499,33000;6600,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041842898
way,1041843751,Springfield 33 kV Substation,springfield 33 kv substation,54.6007936,-5.963995,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041843751
way,1041844091,Mulhouse Road 33 kV Substation,mulhouse road 33 kv substation,54.5948209,-5.9512773,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041844091
way,1041844309,Malone 33 kV Substation,malone 33 kv substation,54.5813384,-5.9494641,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041844309
way,1041844974,Balmoral 33 kV Substation,balmoral 33 kv substation,54.5653322,-5.9786626,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041844974
way,1041846577,South Central 33 kV Substation,south central 33 kv substation,54.5884494,-5.9340004,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041846577
way,1041847634,Ormeau 33 kV Substation,ormeau 33 kv substation,54.574472,-5.9239355,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041847634
way,1041848124,Newtownbreda 33 kV Substation,newtownbreda 33 kv substation,54.549905,-5.9234391,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041848124
way,1041848675,Mountpottinger 33 kV Substation,mountpottinger 33 kv substation,54.595065,-5.900682,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041848675
way,1041852134,Rathcoole 33 kV Substation,rathcoole 33 kv substation,54.6669118,-5.9367683,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041852134
way,1041852432,Whitehouse 33 kV Substation,whitehouse 33 kv substation,54.6537763,-5.9227079,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041852432
way,1041853402,West Central 33 kV Substation,west central 33 kv substation,54.5999065,-5.9413799,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041853402
way,1041853831,East Central 33 kV Substation,east central 33 kv substation,54.5965798,-5.9258649,33000;6600,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041853831
way,1041855680,Laganside 33 kV Substation,laganside 33 kv substation,54.5965911,-5.9174012,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041855680
way,1041859333,Dunmurry South 33 kV Substation,dunmurry south 33 kv substation,54.5448769,-6.0214463,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1041859333
way,1042386894,Newtownards Central 33 kV Substation,newtownards central 33 kv substation,54.5869639,-5.7016932,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1042386894
way,1043084393,Mullananalt 38 kV Substation,mullananalt 38 kv substation,54.0766737,-6.9120098,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1043084393
way,1049360001,,,55.1232616,-7.2587506,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1049360001
way,1049434275,Holywood East 33 kV Substation,holywood east 33 kv substation,54.6454182,-5.8158126,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1049434275
way,1049434278,Holywood West 33 kV Substation,holywood west 33 kv substation,54.6321598,-5.8457485,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1049434278
way,1049439003,Comber Central 33 kV Substation,comber central 33 kv substation,54.5481593,-5.7500821,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1049439003
way,1049637254,Shrigley 33kV Substation,shrigley 33kv substation,54.4083104,-5.6645335,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1049637254
way,1049884425,Crossgar 33kV Substation,crossgar 33kv substation,54.391968,-5.7476364,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1049884425
way,1050404668,Downpatrick North 33 kV Substation,downpatrick north 33 kv substation,54.3426189,-5.7395055,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1050404668
way,1050602126,_______________ 33 kV Substation,33 kv substation,54.4711455,-6.3333901,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1050602126
way,1051116343,Lenamore 33 kV Substation,lenamore 33 kv substation,55.0360667,-7.3205093,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1051116343
way,1051116347,Strand Road 33 kV Substation,strand road 33 kv substation,55.0013442,-7.32153,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1051116347
way,1051116349,Maydown 33kV Substation,maydown 33kv substation,55.0289395,-7.2561402,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1051116349
way,1051183849,Slieveglass 11 kV Substation,slieveglass 11 kv substation,54.6480485,-7.5731852,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1051183849
way,1051183858,_______ 33kV Substation,33kv substation,54.6258012,-7.5888012,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1051183858
way,1051183861,Tappaghan 33kV Substation,tappaghan 33kv substation,54.5588122,-7.5503652,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1051183861
way,1051711001,_________ 110 kV Substation,110 kv substation,54.727311,-7.9200703,110000,generation,EirGrid,,,https://www.openstreetmap.org/way/1051711001
way,1051754708,Tievenamenta 33 kV Substation,tievenamenta 33 kv substation,54.6439736,-7.7475316,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1051754708
way,1051973287,,,54.2672519,-7.703572,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1051973287
way,1052171757,______ 33 kV Substation,33 kv substation,54.4594281,-6.2851963,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1052171757
way,1052172696,______ 33 kV Substation,33 kv substation,54.4913918,-6.8065312,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1052172696
way,1052669265,,,54.2584432,-7.4501189,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1052669265
way,1053019297,_____ 33kV Substation,33kv substation,54.1424111,-7.5716943,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1053019297
way,1053046288,_____ 33kV Substation,33kv substation,54.1671487,-7.6197096,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1053046288
way,1053165851,,,54.1434196,-7.6118569,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1053165851
way,1053365736,,,54.3566672,-7.6016122,33000,distribution,NIE Networks,,outdoor,https://www.openstreetmap.org/way/1053365736
way,1053574767,Hunter's Hill 33kV Substation,hunter s hill 33kv substation,54.4425669,-7.3479643,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1053574767
way,1053574773,Screggagh 33kV Substation,screggagh 33kv substation,54.4567112,-7.3310886,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1053574773
way,1053574779,Lendrum's Bridge 33kV Substation,lendrum s bridge 33kv substation,54.4374908,-7.326825,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1053574779
way,1053624573,,,54.2693373,-7.7052541,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1053624573
way,1053935898,,,54.453926,-7.6215252,11000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1053935898
way,1053935906,,,54.4324204,-7.6146,11000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1053935906
way,1053935914,,,54.4392654,-7.5824454,11000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1053935914
way,1054036330,,,54.4218963,-7.4721523,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1054036330
way,1054059649,,,54.3336516,-7.8776723,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1054059649
way,1054202628,_____ 33 kV Substation,33 kv substation,54.547667,-7.192251,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1054202628
way,1056110089,_______ 33 kV Substation,33 kv substation,54.6235396,-6.7327966,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1056110089
way,1056122063,_____ 33 kV Substation,33 kv substation,54.5523801,-6.8497902,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1056122063
way,1056326853,____ 33 kV Substation,33 kv substation,54.8931215,-7.2226451,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1056326853
way,1056516373,____ 33 kV Substation,33 kv substation,54.5725287,-6.6604985,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1056516373
way,1056860460,Bessy Bell 33kV Substation,bessy bell 33kv substation,54.6814882,-7.3801794,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1056860460
way,1057221622,,,54.6369469,-7.0656232,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1057221622
way,1057221628,,,54.6187387,-7.0549151,11000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1057221628
way,1057243927,,,54.7044844,-6.9961228,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1057243927
way,1057294704,_____ 33 kV Substation,33 kv substation,54.7607281,-6.6252745,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1057294704
