name,psse_name,station,v_nom,search_name,candidate_rank,text_score,combined_score,voltage_match,review_status,osm_name,osm_lon,osm_lat,osm_voltage,osm_substation,osm_operator,osm_ref,osm_type,osm_id,osm_url,x,y,geocode_method,reason,search_name_normalised,osm_location
81512,KELL_WIND2,KELL_WIND2,110.0,KELL_WIND2,3,64.1,64.1,False,possible candidate - manual review,Scoveston Park Farm Wind Turbine Substation,-5.0026166,51.7227714,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292559495,https://www.openstreetmap.org/node/12292559495,0.0,0.0,,"coordinates are (0, 0)",kell wind2,
81512,KELL_WIND2,KELL_WIND2,110.0,KELL_WIND2,4,64.1,64.1,False,possible candidate - manual review,Castle Pill Farm Wind Turbine Substation,-5.0074957,51.7239724,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292559517,https://www.openstreetmap.org/node/12292559517,0.0,0.0,,"coordinates are (0, 0)",kell wind2,
81512,KELL_WIND2,KELL_WIND2,110.0,KELL_WIND2,5,64.1,64.1,False,possible candidate - manual review,Lodge Farm Wind Turbine Substation,-5.0630739,51.7259895,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292561799,https://www.openstreetmap.org/node/12292561799,0.0,0.0,,"coordinates are (0, 0)",kell wind2,
81810,KILL1-CL,KILL1-CL,110.0,KILL1-CL,1,72.0,72.0,False,possible candidate - manual review,Killacloyne 38kV Substation,-8.2777252,51.9117104,38000;10000,distribution,ESB Networks,,way,518587143,https://www.openstreetmap.org/way/518587143,0.0,0.0,,"coordinates are (0, 0)",kill1 cl,
81810,KILL1-CL,KILL1-CL,110.0,KILL1-CL,2,69.2,69.2,False,possible candidate - manual review,Kilcloher 38 kV Substation,-7.7795295,52.125486,38000,distribution,ESB Networks,,way,488456745,https://www.openstreetmap.org/way/488456745,0.0,0.0,,"coordinates are (0, 0)",kill1 cl,
81810,KILL1-CL,KILL1-CL,110.0,KILL1-CL,3,69.2,79.2,True,possible candidate - voltage agrees,Kill Hill 110kV Substation,-7.8209426,52.5172741,110000;38000,transmission,EirGrid,,way,521548109,https://www.openstreetmap.org/way/521548109,0.0,0.0,,"coordinates are (0, 0)",kill1 cl,
81810,KILL1-CL,KILL1-CL,110.0,KILL1-CL,4,67.5,67.5,False,possible candidate - manual review,Brookhill Central 33kV Substation,-6.1568752,54.5307806,33000,distribution,NIE Networks,,way,460132004,https://www.openstreetmap.org/way/460132004,0.0,0.0,,"coordinates are (0, 0)",kill1 cl,
81810,KILL1-CL,KILL1-CL,110.0,KILL1-CL,5,64.3,64.3,False,possible candidate - manual review,Kilcolgan 38 kV Substation,-8.8698884,53.2117705,38000,distribution,ESB Networks,,way,849342513,https://www.openstreetmap.org/way/849342513,0.0,0.0,,"coordinates are (0, 0)",kill1 cl,
85510,MAKL1-CL,MAKL1-CL,110.0,MAKL1-CL,1,60.0,70.0,True,possible candidate - voltage agrees,Mallow 110kV Substation,-8.6206886,52.1431365,110000;38000;10000,transmission,EirGrid,,way,129111454,https://www.openstreetmap.org/way/129111454,0.0,0.0,,"coordinates are (0, 0)",makl1 cl,
85510,MAKL1-CL,MAKL1-CL,110.0,MAKL1-CL,2,60.0,60.0,False,possible candidate - manual review,Mallow Hospital,-8.6627286,52.1509823,10000;400;230,minor_distribution,ESB Networks,022858,way,1265857519,https://www.openstreetmap.org/way/1265857519,0.0,0.0,,"coordinates are (0, 0)",makl1 cl,
85510,MAKL1-CL,MAKL1-CL,110.0,MAKL1-CL,3,60.0,60.0,False,possible candidate - manual review,MAIN SUB,-8.5767368,52.6803697,10000,minor_distribution,,MVN-1,way,1423994120,https://www.openstreetmap.org/way/1423994120,0.0,0.0,,"coordinates are (0, 0)",makl1 cl,
85510,MAKL1-CL,MAKL1-CL,110.0,MAKL1-CL,4,60.0,60.0,False,possible candidate - manual review,Rathcoole Shopping Mall,-6.4713229,53.2817553,10000,minor_distribution,ESB Networks,,way,1013905509,https://www.openstreetmap.org/way/1013905509,0.0,0.0,,"coordinates are (0, 0)",makl1 cl,
85510,MAKL1-CL,MAKL1-CL,110.0,MAKL1-CL,5,60.0,60.0,False,possible candidate - manual review,Mallusk 33kV Substation,-5.9855778,54.67432,33000,distribution,NIE Networks,,way,501105171,https://www.openstreetmap.org/way/501105171,0.0,0.0,,"coordinates are (0, 0)",makl1 cl,
87900,RASHARK1,RASHARK1,110.0,RASHARK1,1,84.0,94.0,True,possible candidate - voltage agrees,Rasharkin 110kV Substation,-6.4957258,54.9652587,110000,generation,NIE Networks,,way,485027264,https://www.openstreetmap.org/way/485027264,0.0,0.0,,"coordinates are (0, 0)",rashark1,
87900,RASHARK1,RASHARK1,110.0,RASHARK1,2,60.0,60.0,False,possible candidate - manual review,Rahans 38 kV Substation,-9.1572065,54.0994927,38000,industrial,ESB Networks,,way,374797509,https://www.openstreetmap.org/way/374797509,0.0,0.0,,"coordinates are (0, 0)",rashark1,
87900,RASHARK1,RASHARK1,110.0,RASHARK1,3,56.2,56.2,False,possible candidate - manual review,Curraghmartin 10 kV Substation,-7.1912276,52.2793157,10000,generation,ESB Networks,,way,1126946055,https://www.openstreetmap.org/way/1126946055,0.0,0.0,,"coordinates are (0, 0)",rashark1,
87900,RASHARK1,RASHARK1,110.0,RASHARK1,4,56.2,66.2,True,possible candidate - voltage agrees,Rathnaskilloge 110 kV Substation,-7.4519341,52.1571371,110000,generation,EirGrid,,way,1487359615,https://www.openstreetmap.org/way/1487359615,0.0,0.0,,"coordinates are (0, 0)",rashark1,
87900,RASHARK1,RASHARK1,110.0,RASHARK1,5,56.2,66.2,True,possible candidate - voltage agrees,Ardnacrusha 110kV Substation,-8.6163685,52.7049873,110000,transmission,EirGrid,,way,200626863,https://www.openstreetmap.org/way/200626863,0.0,0.0,,"coordinates are (0, 0)",rashark1,
87901,T_GOWANGIS,T_GOWANGIS,110.0,T_GOWANGIS,1,85.5,85.5,False,good name match - check voltage,Milford Haven S.T.W Substation,-5.0419409,51.7174078,11000;400,minor_distribution,National Grid Electricity Distribution,,node,12292562428,https://www.openstreetmap.org/node/12292562428,0.0,0.0,,"coordinates are (0, 0)",t gowangis,
87901,T_GOWANGIS,T_GOWANGIS,110.0,T_GOWANGIS,2,59.9,59.9,False,possible candidate - manual review,Ballygowan Central 33 kV Substation,-5.7827645,54.5052354,33000,distribution,NIE Networks,,way,1040604535,https://www.openstreetmap.org/way/1040604535,0.0,0.0,,"coordinates are (0, 0)",t gowangis,
87901,T_GOWANGIS,T_GOWANGIS,110.0,T_GOWANGIS,3,54.0,54.0,False,weak match,Leitir Gungaid 38 kV Substation,-9.2046698,53.2834572,38000,generation,ESB Networks,,way,1002115472,https://www.openstreetmap.org/way/1002115472,0.0,0.0,,"coordinates are (0, 0)",t gowangis,
87901,T_GOWANGIS,T_GOWANGIS,110.0,T_GOWANGIS,4,52.9,62.9,True,weak match,Waringstown 110kV Substation,-6.3078693,54.450423,110000,transmission,NIE Networks,,way,231161975,https://www.openstreetmap.org/way/231161975,0.0,0.0,,"coordinates are (0, 0)",t gowangis,
87901,T_GOWANGIS,T_GOWANGIS,110.0,T_GOWANGIS,5,51.4,51.4,False,weak match,Town Hall Milford Haven Substation,-5.0301274,51.7110421,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292562380,https://www.openstreetmap.org/node/12292562380,0.0,0.0,,"coordinates are (0, 0)",t gowangis,
89210,SKRK1-,SKRK1,110.0,SKRK1,1,54.0,54.0,False,weak match,Cloghaneleskirt 20 KV Substation,-9.5332645,52.3432121,20000,generation,ESB Networks,,way,927180472,https://www.openstreetmap.org/way/927180472,0.0,0.0,,"coordinates are (0, 0)",skrk1,
89210,SKRK1-,SKRK1,110.0,SKRK1,2,54.0,64.0,True,weak match,Blackrock 110kV Substation,-6.1746296,53.2914914,110000;38000,transmission,EirGrid,,way,371316756,https://www.openstreetmap.org/way/371316756,0.0,0.0,,"coordinates are (0, 0)",skrk1,indoor
89210,SKRK1-,SKRK1,110.0,SKRK1,3,54.0,64.0,True,weak match,College Park 110kV Substation,-6.3761003,53.4105364,110000;10000,transmission,EirGrid,,way,446020910,https://www.openstreetmap.org/way/446020910,0.0,0.0,,"coordinates are (0, 0)",skrk1,
89210,SKRK1-,SKRK1,110.0,SKRK1,4,54.0,64.0,True,weak match,Central Park 110kV Substation,-6.2060635,53.2702392,110000,transmission,EirGrid,,way,470024318,https://www.openstreetmap.org/way/470024318,0.0,0.0,,"coordinates are (0, 0)",skrk1,
89210,SKRK1-,SKRK1,110.0,SKRK1,5,54.0,64.0,True,weak match,Slieve Kirk 110 kV Substation,-7.2636039,54.9176481,110000,generation,NIE Networks,,way,220472977,https://www.openstreetmap.org/way/220472977,0.0,0.0,,"coordinates are (0, 0)",skrk1,
GB_EWIC,EWIC far terminal,EWIC,260.0,EWIC,1,77.1,77.1,False,possible candidate - manual review,Wicklow 38kV Substation,-6.0656179,52.9806614,38000,distribution,ESB Networks,,way,375426379,https://www.openstreetmap.org/way/375426379,0.0,0.0,,"coordinates are (0, 0)",ewic,
GB_EWIC,EWIC far terminal,EWIC,260.0,EWIC,2,67.5,67.5,False,possible candidate - manual review,Limerick 110kV Substation,-8.6416309,52.634953,110000;38000,transmission,EirGrid,,way,96765746,https://www.openstreetmap.org/way/96765746,0.0,0.0,,"coordinates are (0, 0)",ewic,
GB_EWIC,EWIC far terminal,EWIC,260.0,EWIC,3,67.5,67.5,False,possible candidate - manual review,Newcastlewest 38 kV Substation,-9.0382786,52.444389,38000,distribution,ESB Networks,,way,441130728,https://www.openstreetmap.org/way/441130728,0.0,0.0,,"coordinates are (0, 0)",ewic,
GB_EWIC,EWIC far terminal,EWIC,260.0,EWIC,4,67.5,67.5,False,possible candidate - manual review,Crocane Windfarm Substation,-8.1566959,51.8431262,10000,generation,ESB Networks,,way,1002100256,https://www.openstreetmap.org/way/1002100256,0.0,0.0,,"coordinates are (0, 0)",ewic,
GB_EWIC,EWIC far terminal,EWIC,260.0,EWIC,5,67.5,67.5,False,possible candidate - manual review,Heol Dewi St Davids Substation,-5.2602136,51.8843156,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12245035357,https://www.openstreetmap.org/node/12245035357,0.0,0.0,,"coordinates are (0, 0)",ewic,
GB_GREENLINK,Greenlink far terminal,GREENLINK,150.0,GREENLINK,1,90.0,90.0,False,good name match - check voltage,Greenlink Interconnector Substation,-6.9855374,52.2826623,,,,,way,1378048512,https://www.openstreetmap.org/way/1378048512,0.0,0.0,,"coordinates are (0, 0)",greenlink,
GB_GREENLINK,Greenlink far terminal,GREENLINK,150.0,GREENLINK,2,67.5,67.5,False,possible candidate - manual review,Greenhills 38kV Substation,-6.328238,53.3136778,38000,distribution,ESB Networks,,way,634333388,https://www.openstreetmap.org/way/634333388,0.0,0.0,,"coordinates are (0, 0)",greenlink,
GB_GREENLINK,Greenlink far terminal,GREENLINK,150.0,GREENLINK,3,64.3,64.3,False,possible candidate - manual review,Greenoge Substation,-6.7231962,52.6571766,20000,generation,ESB Networks,,way,631611597,https://www.openstreetmap.org/way/631611597,0.0,0.0,,"coordinates are (0, 0)",greenlink,
GB_GREENLINK,Greenlink far terminal,GREENLINK,150.0,GREENLINK,4,64.1,64.1,False,possible candidate - manual review,St. Stephen's Green Luas Substation,-6.2609333,53.3394284,38000,traction,Luas - Transdev Dublin Light Rail Limited,,node,3595999379,https://www.openstreetmap.org/node/3595999379,0.0,0.0,,"coordinates are (0, 0)",greenlink,underground
GB_GREENLINK,Greenlink far terminal,GREENLINK,150.0,GREENLINK,5,57.0,57.0,False,possible candidate - manual review,Liddlestone Ridge PV Gen,-5.0429424,51.7184162,33000,,National Grid Electricity Distribution Plc,,way,974781755,https://www.openstreetmap.org/way/974781755,0.0,0.0,,"coordinates are (0, 0)",greenlink,
