eval_index,temperature,current_dd,best_dd,candidate_dd,delta_dd,accepted,best_update,swap_i,swap_j
71,0.08260967161943991,8.414042493898563,8.407875357800142,inf,inf,False,False,130,124
72,0.08253465730132256,8.415404009600778,8.407875357800142,8.415404009600778,0.001361515702214433,True,False,203,105
73,0.08245971110050689,8.415404009600778,8.407875357800142,8.415404009600778,0.0,True,False,87,198
74,0.08238483295513847,8.415404009600778,8.407875357800142,inf,inf,False,False,130,33
75,0.08231002280341908,8.415404009600778,8.407875357800142,8.415404009600778,0.0,True,False,72,132
76,0.08223528058360653,8.415404009600778,8.407875357800142,inf,inf,False,False,159,161
77,0.08216060623401482,8.415645954212486,8.407875357800142,8.415645954212486,0.00024194461170878867,True,False,28,67
78,0.08208599969301386,8.415645954212486,8.407875357800142,8.415645954212486,0.0,True,False,175,174
79,0.08201146089902955,8.415645954212486,8.407875357800142,inf,inf,False,False,76,25
80,0.08193698979054376,8.414517953376436,8.407875357800142,8.414517953376436,-0.001128000836050802,True,False,147,219
81,0.08186258630609414,8.414517953376436,8.407875357800142,8.414517953376436,0.0,True,False,234,55
82,0.0817882503842742,8.414517953376436,8.407875357800142,inf,inf,False,False,33,133
83,0.0817139819637332,8.414517953376436,8.407875357800142,8.414517953376436,0.0,True,False,131,89
84,0.0816397809831761,8.41442582333105,8.407875357800142,8.41442582333105,-9.213004538644043e-05,True,False,231,76
85,0.08156564738136354,8.414401826048866,8.407875357800142,8.414401826048866,-2.399728218271946e-05,True,False,48,228
86,0.08149158109711174,8.414401826048866,8.407875357800142,8.414401826048866,0.0,True,False,152,69
87,0.08141758206929253,8.414401826048866,8.407875357800142,8.414401826048866,0.0,True,False,217,61
88,0.08134365023683318,8.414985213417859,8.407875357800142,8.414985213417859,0.0005833873689926605,True,False,43,39
89,0.08126978553871646,8.414985213417859,8.407875357800142,8.421369673652745,0.006384460234885481,False,False,71,104
90,0.08119598791398053,8.414985213417859,8.407875357800142,8.414985213417859,0.0,True,False,36,214
91,0.08112225730171893,8.414999339882414,8.407875357800142,8.414999339882414,1.4126464554564677e-05,True,False,202,213
92,0.08104859364108048,8.414999339882414,8.407875357800142,inf,inf,False,False,27,124
93,0.08097499687126929,8.414999339882414,8.407875357800142,8.414999339882414,0.0,True,False,112,75
94,0.08090146693154461,8.414676752892923,8.407875357800142,8.414676752892923,-0.00032258698949050313,True,False,80,158
95,0.08082800376122093,8.414676752892923,8.407875357800142,8.414676752892923,0.0,True,False,98,89
96,0.0807546072996678,8.414687307701323,8.407875357800142,8.414687307701323,1.0554808399731996e-05,True,False,176,179
97,0.08068127748630981,8.414714085324508,8.407875357800142,8.414714085324508,2.6777623185481048e-05,True,False,1,224
98,0.08060801426062658,8.414714085324508,8.407875357800142,inf,inf,False,False,7,29
99,0.08053481756215272,8.414714085324508,8.407875357800142,8.414714085324508,0.0,True,False,16,199
100,0.08046168733047766,8.414581973991831,8.407875357800142,8.414581973991831,-0.0001321113326770984,True,False,179,43
101,0.08038862350524578,8.414581973991831,8.407875357800142,8.414581973991831,0.0,True,False,88,143
102,0.08031562602615619,8.414581973991831,8.407875357800142,inf,inf,False,False,10,47
103,0.0802426948329628,8.414581973991831,8.407875357800142,8.414581973991831,0.0,True,False,67,74
104,0.08016982986547423,8.414586157710792,8.407875357800142,8.414586157710792,4.18371896060421e-06,True,False,76,233
105,0.08009703106355372,8.414364444563862,8.407875357800142,8.414364444563862,-0.0002217131469297584,True,False,104,34
106,0.08002429836711915,8.414292863329806,8.407875357800142,8.414292863329806,-7.158123405659467e-05,True,False,224,3
107,0.07995163171614296,8.414316134543974,8.407875357800142,8.414316134543974,2.327121416811906e-05,True,False,41,55
108,0.07987903105065207,8.414316134543974,8.407875357800142,inf,inf,False,False,4,162
109,0.07980649631072788,8.414316134543974,8.407875357800142,8.414316134543974,0.0,True,False,232,29
110,0.07973402743650619,8.414316134543974,8.407875357800142,8.414316134543974,0.0,True,False,222,166
111,0.0796616243681772,8.414316134543974,8.407875357800142,8.414316134543974,0.0,True,False,100,47
112,0.07958928704598535,8.414316134543974,8.407875357800142,inf,inf,False,False,6,171
113,0.07951701541022939,8.414419959956788,8.407875357800142,8.414419959956788,0.00010382541281472868,True,False,20,177
114,0.07944480940126226,8.414419959956788,8.407875357800142,8.414419959956788,0.0,True,False,104,29
115,0.07937266895949109,8.414419959956788,8.407875357800142,8.414419959956788,0.0,True,False,19,95
116,0.0793005940253771,8.414419959956788,8.407875357800142,8.414419959956788,0.0,True,False,31,117
117,0.07922858453943557,8.414410121801886,8.407875357800142,8.414410121801886,-9.838154902297447e-06,True,False,75,229
118,0.07915664044223583,8.414410121801886,8.407875357800142,8.414410121801886,0.0,True,False,125,68
119,0.07908476167440115,8.414410121801886,8.407875357800142,8.414410121801886,0.0,True,False,119,5
120,0.07901294817660869,8.414410121801886,8.407875357800142,8.414410121801886,0.0,True,False,35,152
121,0.07894119988958954,8.416794969664155,8.407875357800142,8.416794969664155,0.0023848478622685576,True,False,173,33
122,0.07886951675412858,8.41694872878131,8.407875357800142,8.41694872878131,0.00015375911715587165,True,False,1,231
123,0.07879789871106445,8.416850802930526,8.407875357800142,8.416850802930526,-9.792585078471916e-05,True,False,43,223
124,0.07872634570128952,8.416850802930526,8.407875357800142,8.416850802930526,0.0,True,False,177,193
125,0.07865485766574982,8.417184029133011,8.407875357800142,8.417184029133011,0.00033322620248554813,True,False,152,188
126,0.07858343454544506,8.417184029133011,8.407875357800142,inf,inf,False,False,159,26
127,0.07851207628142845,8.417184029133011,8.407875357800142,8.417184029133011,0.0,True,False,69,199
128,0.07844078281480678,8.417184029133011,8.407875357800142,8.417184029133011,0.0,True,False,111,55
129,0.07836955408674029,8.417195036291139,8.407875357800142,8.417195036291139,1.1007158127185335e-05,True,False,183,145
130,0.07829839003844266,8.417195036291139,8.407875357800142,8.417195036291139,0.0,True,False,180,144
131,0.07822729061118096,8.417195036291139,8.407875357800142,8.417195036291139,0.0,True,False,28,89
132,0.07815625574627558,8.417195036291139,8.407875357800142,8.417195036291139,0.0,True,False,27,156
133,0.0780852853851002,8.417195036291139,8.407875357800142,8.417195036291139,0.0,True,False,65,108
134,0.07801437946908173,8.417195036291139,8.407875357800142,8.417195036291139,0.0,True,False,64,56
135,0.07794353793970027,8.417195036291139,8.407875357800142,inf,inf,False,False,230,25
136,0.07787276073848909,8.417195036291139,8.407875357800142,8.417195036291139,0.0,True,False,211,15
137,0.07780204780703448,8.417176158150575,8.407875357800142,8.417176158150575,-1.8878140563671764e-05,True,False,85,35
138,0.07773139908697585,8.417176158150575,8.407875357800142,8.417176158150575,0.0,True,False,46,197
139,0.07766081452000555,8.417176158150575,8.407875357800142,8.428081112443046,0.010904954292470848,False,False,221,34
140,0.07759029404786891,8.417176158150575,8.407875357800142,8.417176158150575,0.0,True,False,143,39
141,0.07751983761236415,8.417176158150575,8.407875357800142,8.417176158150575,0.0,True,False,138,36
142,0.07744944515534233,8.417176158150575,8.407875357800142,8.417176158150575,0.0,True,False,129,5
143,0.07737911661870732,8.417176158150575,8.407875357800142,8.417176158150575,0.0,True,False,199,12
144,0.07730885194441574,8.417176158150575,8.407875357800142,8.417176158150575,0.0,True,False,123,163
145,0.07723865107447692,8.41691289583526,8.407875357800142,8.41691289583526,-0.0002632623153147051,True,False,236,121
146,0.07716851395095285,8.41691289583526,8.407875357800142,8.41691289583526,0.0,True,False,190,204
147,0.07709844051595814,8.41691289583526,8.407875357800142,8.41691289583526,0.0,True,False,118,43
148,0.07702843071165995,8.417195036291139,8.407875357800142,8.417195036291139,0.0002821404558783769,True,False,54,59
149,0.07695848448027795,8.417195036291139,8.407875357800142,8.417195036291139,0.0,True,False,227,99
150,0.0768886017640843,8.417195036291139,8.407875357800142,8.417195036291139,0.0,True,False,1,89
151,0.07681878250540357,8.417195036291139,8.407875357800142,8.417195036291139,0.0,True,False,214,24
152,0.07674902664661268,8.417195036291139,8.407875357800142,inf,inf,False,False,25,12
153,0.07667933413014091,8.417195036291139,8.407875357800142,8.417195036291139,0.0,True,False,96,221
154,0.0766097048984698,8.417129366219983,8.407875357800142,8.417129366219983,-6.567007115521051e-05,True,False,192,216
155,0.07654013889413312,8.40926576753912,8.407875357800142,8.40926576753912,-0.007863598680863504,True,False,57,235
156,0.07647063605971684,8.40926576753912,8.407875357800142,8.40926576753912,0.0,True,False,76,192
157,0.07640119633785902,8.411934271574086,8.407875357800142,8.411934271574086,0.0026685040349665456,True,False,150,154
158,0.07633181967124987,8.411934271574086,8.407875357800142,8.411934271574086,0.0,True,False,177,32
159,0.0762625060026316,8.411934271574086,8.407875357800142,8.411934271574086,0.0,True,False,77,123
160,0.0761932552747984,8.411934271574086,8.407875357800142,8.411934271574086,0.0,True,False,200,111
161,0.07612406743059646,8.411934271574086,8.407875357800142,inf,inf,False,False,164,153
162,0.07605494241292382,8.411934271574086,8.407875357800142,8.411934271574086,0.0,True,False,59,63
163,0.07598588016473039,8.411934271574086,8.407875357800142,8.411934271574086,0.0,True,False,104,114
164,0.0759168806290179,8.411934271574086,8.407875357800142,8.411934271574086,0.0,True,False,145,55
165,0.07584794374883981,8.411934271574086,8.407875357800142,8.411934271574086,0.0,True,False,121,87
166,0.07577906946730129,8.411934271574086,8.407875357800142,8.411934271574086,0.0,True,False,104,91
167,0.0757102577275592,8.411934271574086,8.407875357800142,8.411934271574086,0.0,True,False,56,71
168,0.075641508472822,8.44487063170082,8.407875357800142,8.44487063170082,0.03293636012673318,True,False,161,219
169,0.07557282164634974,8.44487063170082,8.407875357800142,8.44487063170082,0.0,True,False,184,78
170,0.07550419719145395,8.44487063170082,8.407875357800142,8.44487063170082,0.0,True,False,230,203
171,0.07543563505149765,8.44487063170082,8.407875357800142,8.44487063170082,0.0,True,False,48,193
172,0.07536713516989536,8.44487063170082,8.407875357800142,8.44487063170082,0.0,True,False,183,151
173,0.07529869749011288,8.44487063170082,8.407875357800142,8.44487063170082,0.0,True,False,42,176
174,0.07523032195566741,8.44487063170082,8.407875357800142,8.44487063170082,0.0,True,False,143,166
175,0.07516200851012739,8.44487063170082,8.407875357800142,8.44487063170082,0.0,True,False,220,31
176,0.07509375709711258,8.44487063170082,8.407875357800142,8.44487063170082,0.0,True,False,152,22
177,0.07502556766029386,8.44962395743209,8.407875357800142,8.44962395743209,0.004753325731270408,True,False,125,224
178,0.07495744014339328,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,40,192
179,0.07488937449018405,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,106,187
180,0.07482137064449035,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,223,227
181,0.07475342855018743,8.44962395743209,8.407875357800142,inf,inf,False,False,173,141
182,0.07468554815120149,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,12,22
183,0.07461772939150962,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,31,135
184,0.07454997221513984,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,114,111
185,0.07448227656617096,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,174,183
186,0.07441464238873254,8.44962395743209,8.407875357800142,inf,inf,False,False,124,118
187,0.07434706962700492,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,56,143
188,0.07427955822521913,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,202,28
189,0.07421210812765681,8.44962395743209,8.407875357800142,inf,inf,False,False,173,21
190,0.07414471927865023,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,174,100
191,0.07407739162258216,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,175,80
192,0.07401012510388592,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,196,183
193,0.07394291966704528,8.44962395743209,8.407875357800142,inf,inf,False,False,127,75
194,0.07387577525659439,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,75,37
195,0.0738086918171178,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,20,224
196,0.07374166929325038,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,30,175
197,0.07367470762967725,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,227,224
198,0.07360780677113378,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,147,115
199,0.0735409666624055,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,156,236
200,0.07347418724832813,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,203,228
201,0.07340746847378743,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,65,204
202,0.07334081028371922,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,114,141
203,0.07327421262310932,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,130,2
204,0.07320767543699352,8.44962395743209,8.407875357800142,inf,inf,False,False,173,198
205,0.07314119867045751,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,103,70
206,0.07307478226863687,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,75,106
207,0.07300842617671693,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,123,220
208,0.07294213033993287,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,130,26
209,0.07287589470356959,8.44962395743209,8.407875357800142,inf,inf,False,False,10,211
210,0.07280971921296162,8.44962395743209,8.407875357800142,inf,inf,False,False,164,68
211,0.07274360381349318,8.44962395743209,8.407875357800142,8.44962395743209,0.0,True,False,186,200
212,0.07267754845059808,8.44962395743209,8.407875357800142,inf,inf,False,False,159,239
213,0.07261155306975967,8.461036221997668,8.407875357800142,8.461036221997668,0.011412264565578312,True,False,5,159
214,0.07254561761651078,8.461036221997668,8.407875357800142,8.461036221997668,0.0,True,False,163,215
215,0.07247974203643374,8.460886959099822,8.407875357800142,8.460886959099822,-0.00014926289784611413,True,False,108,34
216,0.0724139262751603,8.460767426116604,8.407875357800142,8.460767426116604,-0.00011953298321820682,True,False,205,186
217,0.0723481702783715,8.460767426116604,8.407875357800142,8.460767426116604,0.0,True,False,194,47
218,0.07228247399179781,8.461040842235912,8.407875357800142,8.461040842235912,0.0002734161193078677,True,False,69,157
219,0.07221683736121892,8.461040842235912,8.407875357800142,8.461040842235912,0.0,True,False,37,12
220,0.07215126033246376,8.46083600039279,8.407875357800142,8.46083600039279,-0.0002048418431215282,True,False,235,192
221,0.07208574285141044,8.46083600039279,8.407875357800142,8.46083600039279,0.0,True,False,231,57
222,0.07202028486398628,8.46083600039279,8.407875357800142,8.46083600039279,0.0,True,False,58,13
223,0.0719548863161676,8.46083600039279,8.407875357800142,8.46083600039279,0.0,True,False,232,222
224,0.07188954715397987,8.46083600039279,8.407875357800142,8.46083600039279,0.0,True,False,203,167
225,0.07182426732349752,8.46083600039279,8.407875357800142,inf,inf,False,False,107,9
226,0.07175904677084394,8.46083600039279,8.407875357800142,8.46083600039279,0.0,True,False,109,48
227,0.07169388544219149,8.46083600039279,8.407875357800142,8.46083600039279,0.0,True,False,167,121
228,0.07162878328376138,8.46083600039279,8.407875357800142,8.46083600039279,0.0,True,False,131,151
229,0.07156374024182363,8.46083600039279,8.407875357800142,8.46083600039279,0.0,True,False,107,37
230,0.07149875626269711,8.46083600039279,8.407875357800142,8.46083600039279,0.0,True,False,12,46
231,0.07143383129274938,8.46083600039279,8.407875357800142,8.46083600039279,0.0,True,False,23,170
232,0.07136896527839673,8.461366978715168,8.407875357800142,8.461366978715168,0.0005309783223772513,True,False,179,146
233,0.07130415816610408,8.461366978715168,8.407875357800142,8.461366978715168,0.0,True,False,16,147
234,0.07123940990238502,8.461366978715168,8.407875357800142,8.461366978715168,0.0,True,False,52,212
235,0.07117472043380164,8.461366978715168,8.407875357800142,8.461366978715168,0.0,True,False,98,41
236,0.07111008970696459,8.461366978715168,8.407875357800142,8.461366978715168,0.0,True,False,184,44
237,0.07104551766853301,8.461366978715168,8.407875357800142,8.461366978715168,0.0,True,False,142,110
238,0.07098100426521445,8.461366978715168,8.407875357800142,8.461366978715168,0.0,True,False,61,152
239,0.07091654944376488,8.461366978715168,8.407875357800142,8.461366978715168,0.0,True,False,107,34
240,0.07085215315098858,8.461366978715168,8.407875357800142,8.461366978715168,0.0,True,False,100,138
241,0.0707878153337382,8.461366978715168,8.407875357800142,8.461366978715168,0.0,True,False,61,155
242,0.07072353593891455,8.461366978715168,8.407875357800142,8.461366978715168,0.0,True,False,37,35
243,0.07065931491346678,8.461366978715168,8.407875357800142,inf,inf,False,False,165,96
244,0.07059515220439211,8.327679922460927,8.327679922460927,8.327679922460927,-0.1336870562542405,True,True,219,113
245,0.07053104775873593,8.327679922460927,8.327679922460927,8.327679922460927,0.0,True,False,233,32
246,0.07046700152359174,8.327679922460927,8.327679922460927,8.327679922460927,0.0,True,False,22,73
247,0.07040301344610103,8.327393114784439,8.327393114784439,8.327393114784439,-0.00028680767648836536,True,True,188,146
248,0.07033908347345336,8.327393114784439,8.327393114784439,8.327393114784439,0.0,True,False,233,98
249,0.07027521155288616,8.327393114784439,8.327393114784439,8.327393114784439,0.0,True,False,227,141
250,0.07021139763168481,8.327393114784439,8.327393114784439,8.327393114784439,0.0,True,False,220,8
251,0.07014764165718258,8.32730201464372,8.32730201464372,8.32730201464372,-9.110014071822548e-05,True,True,114,113
252,0.07008394357676055,8.32730201464372,8.32730201464372,8.32730201464372,0.0,True,False,35,54
253,0.07002030333784755,8.327993274821324,8.32730201464372,8.327993274821324,0.0006912601776036809,True,False,84,135
254,0.06995672088792021,8.327993274821324,8.32730201464372,8.327993274821324,0.0,True,False,131,155
255,0.06989319617450279,8.327993274821324,8.32730201464372,8.327993274821324,0.0,True,False,147,75
256,0.06982972914516722,8.33538349361244,8.32730201464372,8.33538349361244,0.007390218791115899,True,False,82,131
257,0.06976631974753307,8.33538349361244,8.32730201464372,inf,inf,False,False,127,150
258,0.06970296792926745,8.33538349361244,8.32730201464372,8.33538349361244,0.0,True,False,126,86
259,0.06963967363808499,8.33538349361244,8.32730201464372,8.33538349361244,0.0,True,False,193,176
260,0.06957643682174779,8.33538349361244,8.32730201464372,8.33538349361244,0.0,True,False,30,221
261,0.0695132574280654,8.33538349361244,8.32730201464372,inf,inf,False,False,176,124
262,0.06945013540489475,8.33538349361244,8.32730201464372,8.33538349361244,0.0,True,False,64,191
263,0.06938707070014015,8.33538349361244,8.32730201464372,inf,inf,False,False,124,200
264,0.06932406326175315,8.33538349361244,8.32730201464372,8.33538349361244,0.0,True,False,92,118
265,0.06926111303773266,8.33538349361244,8.32730201464372,8.33538349361244,0.0,True,False,13,17
266,0.06919821997612471,8.33538349361244,8.32730201464372,8.33538349361244,0.0,True,False,197,13
267,0.06913538402502258,8.33538349361244,8.32730201464372,8.33538349361244,0.0,True,False,135,80
268,0.06907260513256663,8.33538349361244,8.32730201464372,8.33538349361244,0.0,True,False,175,75
269,0.06900988324694436,8.33538349361244,8.32730201464372,8.33538349361244,0.0,True,False,216,3
270,0.0689472183163903,8.375587553204328,8.32730201464372,8.375587553204328,0.040204059591888,True,False,169,205
271,0.06888461028918595,8.375587553204328,8.32730201464372,8.375587553204328,0.0,True,False,170,36
272,0.06882205911365984,8.380713463011405,8.32730201464372,8.380713463011405,0.005125909807077278,True,False,160,28
273,0.06875956473818738,8.380713463011405,8.32730201464372,8.380713463011405,0.0,True,False,18,238
274,0.06869712711119084,8.380713463011405,8.32730201464372,8.380713463011405,0.0,True,False,101,74
275,0.06863474618113939,8.380713463011405,8.32730201464372,8.380713463011405,0.0,True,False,34,169
276,0.06857242189654893,8.378193889143525,8.32730201464372,8.378193889143525,-0.002519573867880709,True,False,222,153
277,0.06851015420598212,8.378193889143525,8.32730201464372,8.378193889143525,0.0,True,False,80,2
278,0.06844794305804837,8.378193889143525,8.32730201464372,8.378193889143525,0.0,True,False,181,126
279,0.06838578840140372,8.378193889143525,8.32730201464372,8.378193889143525,0.0,True,False,170,39
280,0.06832369018475083,8.378193889143525,8.32730201464372,8.378193889143525,0.0,True,False,220,237
281,0.06826164835683896,8.376921777944624,8.32730201464372,8.376921777944624,-0.001272111198900916,True,False,48,201
282,0.0681996628664639,8.376946012642353,8.32730201464372,8.376946012642353,2.4234697729497157e-05,True,False,192,237
283,0.06813773366246792,8.380151400443804,8.32730201464372,8.380151400443804,0.003205387801450854,True,False,120,107
284,0.06807586069373979,8.380151400443804,8.32730201464372,8.380151400443804,0.0,True,False,78,19
285,0.06801404390921464,8.380151400443804,8.32730201464372,inf,inf,False,False,9,104
286,0.067952283257874,8.37658808755611,8.32730201464372,8.37658808755611,-0.003563312887694181,True,False,115,112
287,0.06789057868874573,8.37658808755611,8.32730201464372,8.37658808755611,0.0,True,False,220,36
288,0.06782893015090395,8.37658808755611,8.32730201464372,8.37658808755611,0.0,True,False,58,217
289,0.06776733759346905,8.37658808755611,8.32730201464372,8.37658808755611,0.0,True,False,151,55
290,0.0677058009656076,8.37658808755611,8.32730201464372,8.37658808755611,0.0,True,False,46,117
291,0.06764432021653236,8.37658808755611,8.32730201464372,inf,inf,False,False,173,118
292,0.06758289529550217,8.37658808755611,8.32730201464372,8.37658808755611,0.0,True,False,3,20
293,0.06752152615182197,8.376316277298482,8.32730201464372,8.376316277298482,-0.00027181025762779143,True,False,201,202
294,0.06746021273484272,8.376316277298482,8.32730201464372,8.376316277298482,0.0,True,False,204,153
295,0.0673989549939614,8.376316277298482,8.32730201464372,8.376316277298482,0.0,True,False,97,160
296,0.0673377528786209,8.376316277298482,8.32730201464372,8.376316277298482,0.0,True,False,147,13
297,0.06727660633831005,8.376316277298482,8.32730201464372,8.376316277298482,0.0,True,False,178,129
298,0.06721551532256355,8.376527673917007,8.32730201464372,8.376527673917007,0.0002113966185248728,True,False,223,202
299,0.0671544797809619,8.376527673917007,8.32730201464372,inf,inf,False,False,127,184
300,0.06709349966313137,8.376527673917007,8.32730201464372,inf,inf,False,False,165,204
301,0.06703257491874404,8.376527673917007,8.32730201464372,8.376527673917007,0.0,True,False,88,121
302,0.06697170549751763,8.376527673917007,8.32730201464372,8.376527673917007,0.0,True,False,73,140
303,0.06691089134921555,8.376527673917007,8.32730201464372,inf,inf,False,False,92,81
304,0.06685013242364678,8.376527673917007,8.32730201464372,8.376527673917007,0.0,True,False,139,119
305,0.06678942867066597,8.376527673917007,8.32730201464372,inf,inf,False,False,5,95
306,0.06672878004017319,8.376527673917007,8.32730201464372,8.376527673917007,0.0,True,False,239,220
307,0.06666818648211409,8.376527673917007,8.32730201464372,8.376527673917007,0.0,True,False,93,42
308,0.06660764794647973,8.376527673917007,8.32730201464372,inf,inf,False,False,75,45
309,0.06654716438330661,8.376527673917007,8.32730201464372,8.405191890467107,0.028664216550099653,False,False,62,5
310,0.06648673574267658,8.376527673917007,8.32730201464372,inf,inf,False,False,165,107
311,0.06642636197471681,8.376527673917007,8.32730201464372,8.376527673917007,0.0,True,False,100,73
312,0.06636604302959978,8.376527673917007,8.32730201464372,8.376527673917007,0.0,True,False,135,1
313,0.0663057788575432,8.37690469788404,8.32730201464372,8.37690469788404,0.0003770239670330966,True,False,40,168
314,0.06624556940880999,8.37690469788404,8.32730201464372,8.37690469788404,0.0,True,False,171,235
315,0.06618541463370825,8.37693736100283,8.32730201464372,8.37693736100283,3.266311878924455e-05,True,False,210,114
316,0.06612531448259117,8.37693736100283,8.32730201464372,8.37693736100283,0.0,True,False,156,216
317,0.06606526890585704,8.37693736100283,8.32730201464372,8.37693736100283,0.0,True,False,68,231
318,0.06600527785394919,8.37693736100283,8.32730201464372,8.37693736100283,0.0,True,False,110,208
319,0.06594534127735596,8.37693736100283,8.32730201464372,8.37693736100283,0.0,True,False,121,175
320,0.06588545912661065,8.37693736100283,8.32730201464372,8.37693736100283,0.0,True,False,155,132
321,0.06582563135229146,8.376795260612939,8.32730201464372,8.376795260612939,-0.00014210038989048712,True,False,100,232
322,0.06576585790502147,8.376795260612939,8.32730201464372,inf,inf,False,False,25,236
323,0.06570613873546861,8.376795260612939,8.32730201464372,8.376795260612939,0.0,True,False,36,69
324,0.06564647379434561,8.376795260612939,8.32730201464372,8.376795260612939,0.0,True,False,232,179
325,0.06558686303240993,8.376795260612939,8.32730201464372,8.376795260612939,0.0,True,False,1,29
326,0.06552730640046378,8.376795260612939,8.32730201464372,8.376795260612939,0.0,True,False,121,186
327,0.06546780384935401,8.376879445491491,8.32730201464372,8.376879445491491,8.418487855266221e-05,True,False,210,236
328,0.06540835532997213,8.376879445491491,8.32730201464372,8.376879445491491,0.0,True,False,58,98
329,0.06534896079325424,8.376879445491491,8.32730201464372,8.376879445491491,0.0,True,False,155,20
330,0.06528962019018095,8.376879445491491,8.32730201464372,8.376879445491491,0.0,True,False,129,192
331,0.06523033347177747,8.376879445491491,8.32730201464372,8.376879445491491,0.0,True,False,106,197
332,0.06517110058911338,8.376879445491491,8.32730201464372,8.376879445491491,0.0,True,False,13,89
333,0.06511192149330279,8.376879445491491,8.32730201464372,8.376879445491491,0.0,True,False,88,26
334,0.06505279613550412,8.376879445491491,8.32730201464372,8.376879445491491,0.0,True,False,183,171
335,0.0649937244669202,8.376879445491491,8.32730201464372,8.376879445491491,0.0,True,False,1,207
336,0.0649347064387981,8.376879445491491,8.32730201464372,8.376879445491491,0.0,True,False,94,192
337,0.06487574200242925,8.376879445491491,8.32730201464372,8.376879445491491,0.0,True,False,217,56
338,0.06481683110914925,8.376879445491491,8.32730201464372,inf,inf,False,False,56,205
339,0.06475797371033791,8.376879445491491,8.32730201464372,8.376879445491491,0.0,True,False,106,1
340,0.06469916975741917,8.376879445491491,8.32730201464372,inf,inf,False,False,63,162
341,0.06464041920186112,8.35532123073701,8.32730201464372,8.35532123073701,-0.021558214754481497,True,False,127,7
342,0.06458172199517587,8.35532123073701,8.32730201464372,8.35532123073701,0.0,True,False,182,96
343,0.06452307808891959,8.35532123073701,8.32730201464372,8.35532123073701,0.0,True,False,146,161
344,0.06446448743469245,8.35532123073701,8.32730201464372,8.35532123073701,0.0,True,False,99,204
345,0.06440594998413855,8.35532123073701,8.32730201464372,8.35532123073701,0.0,True,False,187,204
346,0.06434746568894589,8.35532123073701,8.32730201464372,8.35532123073701,0.0,True,False,170,141
347,0.06428903450084637,8.35532123073701,8.32730201464372,8.35532123073701,0.0,True,False,27,65
348,0.0642306563716157,8.35532123073701,8.32730201464372,inf,inf,False,False,207,45
349,0.06417233125307338,8.35532123073701,8.32730201464372,8.35532123073701,0.0,True,False,163,20
350,0.06411405909708266,8.35532123073701,8.32730201464372,8.35532123073701,0.0,True,False,107,172
351,0.06405583985555052,8.35532123073701,8.32730201464372,8.35532123073701,0.0,True,False,128,239
352,0.0639976734804276,8.35532123073701,8.32730201464372,8.35532123073701,0.0,True,False,186,97
353,0.06393955992370817,8.350775066070863,8.32730201464372,8.350775066070863,-0.004546164666146879,True,False,28,137
354,0.06388149913743008,8.350775066070863,8.32730201464372,8.350775066070863,0.0,True,False,44,239
355,0.06382349107367474,8.350775066070863,8.32730201464372,8.350775066070863,0.0,True,False,176,142
356,0.06376553568456708,8.350775066070863,8.32730201464372,inf,inf,False,False,118,219
357,0.06370763292227553,8.361954396404716,8.32730201464372,8.361954396404716,0.011179330333852988,True,False,82,32
358,0.06364978273901188,8.364375562848235,8.32730201464372,8.364375562848235,0.00242116644351853,True,False,19,16
359,0.06359198508703137,8.368125962751805,8.32730201464372,8.368125962751805,0.0037503999035699565,True,False,133,4
360,0.0635342399186326,8.368125962751805,8.32730201464372,8.368125962751805,0.0,True,False,231,152
361,0.06347654718615746,8.368125962751805,8.32730201464372,8.368125962751805,0.0,True,False,107,100
362,0.06341890684199113,8.368125962751805,8.32730201464372,8.368125962751805,0.0,True,False,230,180
363,0.063361318838562,8.368125962751805,8.32730201464372,8.368125962751805,0.0,True,False,235,68
